arrival_hour,park_duration,energy_gap,demand_level_encoded,price_sensitive,action_index,action_value
6,3.85,1.545,0,Not Sensitive,2,0.0
6,3.3666666666666667,-0.0099999999999997,0,Not Sensitive,3,0.1
7,11.416666666666666,11.401,2,Not Sensitive,0,-0.2
7,4.35,3.853,1,Not Sensitive,3,0.1
7,9.533333333333331,8.286,1,Not Sensitive,4,0.2
7,1.0,0.1749999999999998,0,Not Sensitive,4,0.2
7,3.6666666666666665,-0.0129999999999999,1,Not Sensitive,1,-0.1
7,6.666666666666667,18.426,2,Not Sensitive,1,-0.1
7,1.0833333333333333,6.399,1,Not Sensitive,0,-0.2
7,8.733333333333333,1.1969999999999992,1,Not Sensitive,4,0.2
7,6.3,2.42,1,Not Sensitive,2,0.0
7,7.483333333333333,-0.0479999999999982,2,Not Sensitive,4,0.2
7,8.966666666666667,-0.4489999999999998,0,Not Sensitive,1,-0.1
8,7.266666666666667,0.3789999999999978,2,Not Sensitive,3,0.1
8,6.55,-0.1739999999999995,1,Not Sensitive,0,-0.2
8,5.75,2.867000000000001,1,Not Sensitive,4,0.2
8,8.633333333333333,7.971,2,Not Sensitive,2,0.0
8,8.166666666666666,-0.0039999999999977,2,Not Sensitive,2,0.0
8,7.25,-0.1920000000000001,0,Not Sensitive,2,0.0
8,5.516666666666667,0.8859999999999992,2,Not Sensitive,0,-0.2
8,9.616666666666667,1.521,0,Not Sensitive,2,0.0
8,8.983333333333333,9.008,2,Not Sensitive,2,0.0
8,5.966666666666667,7.850999999999999,2,Not Sensitive,4,0.2
8,6.95,15.217,2,Not Sensitive,0,-0.2
8,6.95,7.484,0,Not Sensitive,3,0.1
8,7.216666666666667,4.268,0,Not Sensitive,3,0.1
8,7.816666666666666,13.166,2,Not Sensitive,2,0.0
8,8.816666666666666,4.343,2,Not Sensitive,1,-0.1
8,4.016666666666667,3.123,0,Not Sensitive,0,-0.2
8,7.5,7.468,2,Not Sensitive,1,-0.1
8,3.816666666666667,2.6660000000000004,0,Not Sensitive,0,-0.2
9,2.066666666666667,3.801,1,Not Sensitive,0,-0.2
9,8.666666666666666,-0.9510000000000004,1,Not Sensitive,4,0.2
9,7.366666666666666,1.3580000000000003,2,Not Sensitive,2,0.0
9,6.15,0.5760000000000005,1,Not Sensitive,4,0.2
9,7.733333333333333,-0.0120000000000004,1,Not Sensitive,1,-0.1
9,7.716666666666667,6.367000000000001,1,Not Sensitive,1,-0.1
9,5.05,4.976000000000001,1,Not Sensitive,3,0.1
9,7.616666666666666,11.302,2,Not Sensitive,4,0.2
9,6.116666666666666,16.098,2,Not Sensitive,4,0.2
9,3.15,1.941,0,Not Sensitive,4,0.2
9,7.85,3.382000000000001,2,Not Sensitive,3,0.1
9,11.6,1.5869999999999995,2,Not Sensitive,4,0.2
9,5.583333333333333,1.609,1,Not Sensitive,4,0.2
9,5.2,-0.2839999999999989,1,Not Sensitive,4,0.2
10,5.483333333333333,-0.3520000000000003,1,Not Sensitive,4,0.2
10,5.9,10.297,2,Not Sensitive,1,-0.1
10,7.933333333333334,9.617,1,Not Sensitive,2,0.0
10,6.0,1.4269999999999996,2,Not Sensitive,1,-0.1
12,4.016666666666667,4.225,0,Not Sensitive,4,0.2
13,4.433333333333334,3.728999999999999,1,Not Sensitive,0,-0.2
13,4.983333333333333,2.6020000000000003,1,Not Sensitive,0,-0.2
13,4.55,0.9450000000000004,1,Not Sensitive,3,0.1
14,1.2833333333333334,-0.0340000000000006,1,Not Sensitive,1,-0.1
6,7.933333333333334,3.099,1,Not Sensitive,3,0.1
10,7.616666666666666,12.582,2,Not Sensitive,3,0.1
12,7.616666666666666,11.955,2,Not Sensitive,0,-0.2
6,8.766666666666667,4.78,1,Not Sensitive,1,-0.1
6,1.0833333333333333,5.041,1,Not Sensitive,2,0.0
6,3.3666666666666667,-0.0190000000000001,0,Not Sensitive,1,-0.1
7,9.233333333333333,3.875,1,Not Sensitive,3,0.1
7,9.3,13.738,2,Not Sensitive,4,0.2
7,9.533333333333331,8.793,1,Not Sensitive,3,0.1
7,10.266666666666667,7.692,1,Not Sensitive,1,-0.1
7,6.3,1.122,1,Not Sensitive,0,-0.2
7,6.133333333333334,4.525,1,Not Sensitive,1,-0.1
7,2.0,4.307,0,Not Sensitive,2,0.0
7,8.733333333333333,3.209,0,Not Sensitive,4,0.2
7,3.6666666666666665,-0.0150000000000001,0,Not Sensitive,4,0.2
7,4.3,-0.201,0,Not Sensitive,3,0.1
7,8.433333333333334,3.728999999999999,2,Not Sensitive,1,-0.1
8,4.883333333333334,0.472999999999999,2,Not Sensitive,0,-0.2
8,7.783333333333333,0.754999999999999,2,Not Sensitive,2,0.0
8,5.066666666666666,10.211,2,Not Sensitive,3,0.1
8,6.333333333333333,5.352,1,Not Sensitive,1,-0.1
8,6.8,4.856999999999999,1,Not Sensitive,0,-0.2
8,6.95,0.75,0,Not Sensitive,1,-0.1
8,8.633333333333333,7.763999999999999,2,Not Sensitive,0,-0.2
8,8.65,23.99,2,Not Sensitive,1,-0.1
8,7.766666666666667,19.538,2,Not Sensitive,1,-0.1
8,5.75,3.0009999999999994,1,Not Sensitive,3,0.1
8,4.45,2.374,1,Not Sensitive,1,-0.1
8,7.816666666666666,5.693,1,Not Sensitive,1,-0.1
8,5.916666666666667,9.735,2,Not Sensitive,3,0.1
8,1.5166666666666666,1.9160000000000004,0,Not Sensitive,3,0.1
8,12.0,9.975,2,Not Sensitive,4,0.2
8,5.966666666666667,2.646000000000001,1,Not Sensitive,4,0.2
8,7.233333333333333,-0.1879999999999988,2,Not Sensitive,3,0.1
8,5.583333333333333,8.437,2,Not Sensitive,2,0.0
8,6.933333333333334,4.5390000000000015,2,Not Sensitive,0,-0.2
9,12.0,27.353,2,Not Sensitive,3,0.1
9,3.816666666666667,2.897,0,Not Sensitive,4,0.2
9,7.616666666666666,13.064,2,Not Sensitive,1,-0.1
9,4.283333333333333,2.939,1,Not Sensitive,3,0.1
9,8.666666666666666,-4.260000000000002,2,Not Sensitive,3,0.1
9,7.483333333333333,11.867,2,Not Sensitive,4,0.2
9,6.183333333333334,1.7340000000000018,2,Not Sensitive,4,0.2
9,7.85,18.397,2,Not Sensitive,2,0.0
9,4.016666666666667,3.271,0,Not Sensitive,4,0.2
9,3.15,2.04,0,Not Sensitive,4,0.2
9,1.0166666666666666,7.832,1,Not Sensitive,4,0.2
9,3.55,1.1799999999999995,0,Not Sensitive,1,-0.1
9,4.833333333333333,2.3930000000000007,2,Not Sensitive,3,0.1
10,5.266666666666667,1.238000000000001,1,Not Sensitive,3,0.1
11,1.5166666666666666,6.687,0,Not Sensitive,4,0.2
11,3.7,8.115,1,Not Sensitive,2,0.0
11,11.6,7.029999999999994,2,Not Sensitive,4,0.2
12,4.016666666666667,3.579,0,Not Sensitive,2,0.0
12,5.3,3.984,0,Not Sensitive,3,0.1
12,3.9166666666666665,-0.027000000000001,2,Not Sensitive,2,0.0
13,4.433333333333334,1.99,1,Not Sensitive,2,0.0
13,5.583333333333333,8.194,2,Not Sensitive,0,-0.2
13,2.1666666666666665,4.314,1,Not Sensitive,2,0.0
13,1.0,3.958,0,Not Sensitive,2,0.0
14,5.7,10.114,2,Not Sensitive,1,-0.1
14,6.95,15.293,2,Not Sensitive,3,0.1
19,7.933333333333334,3.124000000000001,1,Not Sensitive,4,0.2
5,3.85,0.9800000000000004,0,Not Sensitive,0,-0.2
6,8.766666666666667,4.708,1,Not Sensitive,2,0.0
6,8.866666666666667,-0.0899999999999998,1,Not Sensitive,1,-0.1
6,9.316666666666666,11.526999999999996,2,Not Sensitive,1,-0.1
6,3.3666666666666667,0.1600000000000001,0,Not Sensitive,4,0.2
7,11.416666666666666,10.909,2,Not Sensitive,4,0.2
7,8.683333333333334,2.483,0,Not Sensitive,3,0.1
7,8.65,3.647,1,Not Sensitive,2,0.0
7,4.216666666666667,2.2,0,Not Sensitive,1,-0.1
7,7.483333333333333,-0.184000000000001,2,Not Sensitive,0,-0.2
7,9.533333333333331,8.004,1,Not Sensitive,3,0.1
7,6.133333333333334,4.28,1,Not Sensitive,2,0.0
7,6.3,0.4640000000000004,1,Not Sensitive,4,0.2
7,7.583333333333333,-0.032,0,Not Sensitive,2,0.0
7,3.6666666666666665,-0.0410000000000003,0,Not Sensitive,4,0.2
8,7.866666666666666,4.446,0,Not Sensitive,2,0.0
8,12.0,1.2739999999999991,1,Not Sensitive,0,-0.2
8,9.033333333333331,4.752000000000001,1,Not Sensitive,3,0.1
8,4.5,8.036,1,Not Sensitive,4,0.2
8,7.783333333333333,7.614000000000001,2,Not Sensitive,0,-0.2
8,6.583333333333333,10.748,2,Not Sensitive,1,-0.1
8,6.583333333333333,10.037,1,Not Sensitive,0,-0.2
8,3.783333333333333,1.7960000000000005,0,Not Sensitive,0,-0.2
8,6.333333333333333,4.871,1,Not Sensitive,0,-0.2
8,7.95,-0.125,2,Not Sensitive,4,0.2
8,6.95,3.733,0,Not Sensitive,1,-0.1
8,6.95,-0.0409999999999968,2,Not Sensitive,3,0.1
8,1.5166666666666666,2.874,0,Not Sensitive,0,-0.2
8,7.816666666666666,3.84,2,Not Sensitive,4,0.2
8,4.45,1.2289999999999992,1,Not Sensitive,4,0.2
8,10.933333333333334,8.375,2,Not Sensitive,3,0.1
8,7.816666666666666,6.627,0,Not Sensitive,2,0.0
8,6.85,0.9459999999999996,1,Not Sensitive,1,-0.1
8,5.75,-0.3239999999999998,1,Not Sensitive,1,-0.1
8,9.216666666666669,8.05,2,Not Sensitive,0,-0.2
8,7.833333333333333,1.2200000000000006,2,Not Sensitive,2,0.0
9,8.666666666666666,12.761,2,Not Sensitive,1,-0.1
9,3.15,1.9080000000000004,0,Not Sensitive,0,-0.2
9,6.883333333333334,5.392,2,Not Sensitive,2,0.0
9,5.533333333333333,-0.6920000000000002,1,Not Sensitive,4,0.2
9,10.1,43.396,2,Not Sensitive,0,-0.2
9,7.733333333333333,-0.0280000000000004,1,Not Sensitive,2,0.0
9,7.616666666666666,10.172,2,Not Sensitive,3,0.1
9,7.85,3.0779999999999994,2,Not Sensitive,1,-0.1
9,11.6,1.2639999999999991,1,Not Sensitive,0,-0.2
9,5.266666666666667,0.8360000000000003,1,Not Sensitive,4,0.2
10,1.0,2.724,2,Not Sensitive,0,-0.2
10,6.016666666666667,11.225,1,Not Sensitive,1,-0.1
10,4.016666666666667,3.164,0,Not Sensitive,1,-0.1
11,2.566666666666667,2.891,0,Not Sensitive,2,0.0
11,5.216666666666667,-0.0779999999999994,2,Not Sensitive,4,0.2
12,2.0,2.559,0,Not Sensitive,2,0.0
12,8.916666666666666,22.679,2,Not Sensitive,4,0.2
12,12.0,-0.0229999999999996,0,Not Sensitive,0,-0.2
13,8.633333333333333,7.593999999999999,2,Not Sensitive,0,-0.2
13,2.1666666666666665,7.602,1,Not Sensitive,2,0.0
13,4.016666666666667,3.764,0,Not Sensitive,3,0.1
13,7.833333333333333,12.204999999999998,2,Not Sensitive,1,-0.1
14,1.3,1.919,0,Not Sensitive,2,0.0
5,3.85,0.7169999999999996,0,Not Sensitive,2,0.0
6,8.766666666666667,4.706,1,Not Sensitive,0,-0.2
6,8.733333333333333,-0.5280000000000005,1,Not Sensitive,1,-0.1
6,9.283333333333331,5.029999999999999,2,Not Sensitive,2,0.0
6,3.3666666666666667,-0.0049999999999998,0,Not Sensitive,0,-0.2
7,9.133333333333333,2.907,0,Not Sensitive,0,-0.2
7,7.583333333333333,-0.141,0,Not Sensitive,2,0.0
7,5.516666666666667,8.903,2,Not Sensitive,2,0.0
7,9.533333333333331,7.173,1,Not Sensitive,0,-0.2
7,4.016666666666667,-0.2629999999999999,0,Not Sensitive,2,0.0
7,6.3,-0.1059999999999998,1,Not Sensitive,1,-0.1
7,6.133333333333334,3.317,1,Not Sensitive,0,-0.2
7,3.6666666666666665,-0.0289999999999999,0,Not Sensitive,0,-0.2
7,7.783333333333333,5.6080000000000005,2,Not Sensitive,2,0.0
8,9.116666666666667,0.5019999999999989,2,Not Sensitive,2,0.0
8,12.0,3.8329999999999984,1,Not Sensitive,2,0.0
8,3.15,2.466,0,Not Sensitive,1,-0.1
8,7.816666666666666,5.993,0,Not Sensitive,0,-0.2
8,1.0833333333333333,6.185,1,Not Sensitive,3,0.1
8,8.033333333333333,3.37,0,Not Sensitive,1,-0.1
8,5.583333333333333,5.117000000000001,2,Not Sensitive,1,-0.1
8,7.983333333333333,-0.0139999999999993,2,Not Sensitive,0,-0.2
8,5.75,2.879,1,Not Sensitive,3,0.1
8,1.5166666666666666,2.56,0,Not Sensitive,0,-0.2
8,6.55,1.466000000000001,2,Not Sensitive,1,-0.1
8,17.033333333333335,17.144,2,Not Sensitive,2,0.0
8,8.0,90.523,2,Not Sensitive,0,-0.2
8,7.216666666666667,5.709,2,Not Sensitive,0,-0.2
8,4.016666666666667,3.2910000000000004,0,Not Sensitive,2,0.0
8,11.416666666666666,1.1050000000000004,2,Not Sensitive,3,0.1
8,6.683333333333334,6.692999999999998,2,Not Sensitive,3,0.1
9,4.933333333333334,-0.6530000000000005,1,Not Sensitive,0,-0.2
9,6.9,12.036,2,Not Sensitive,2,0.0
9,7.616666666666666,8.215,2,Not Sensitive,0,-0.2
9,8.0,94.115,2,Not Sensitive,2,0.0
9,11.6,2.664,1,Not Sensitive,1,-0.1
9,6.583333333333333,9.813,2,Not Sensitive,2,0.0
9,6.733333333333333,-0.1479999999999997,2,Not Sensitive,0,-0.2
9,5.066666666666666,3.135,1,Not Sensitive,4,0.2
9,5.216666666666667,-0.4939999999999998,2,Not Sensitive,3,0.1
10,5.266666666666667,0.7020000000000017,1,Not Sensitive,0,-0.2
10,6.883333333333334,3.623000000000001,2,Not Sensitive,2,0.0
11,5.7,18.347,2,Not Sensitive,2,0.0
11,4.583333333333333,0.6180000000000003,0,Not Sensitive,3,0.1
11,5.0,1.1769999999999996,1,Not Sensitive,0,-0.2
11,5.516666666666667,4.204000000000001,0,Not Sensitive,4,0.2
12,3.783333333333333,11.0,1,Not Sensitive,1,-0.1
13,4.833333333333333,5.388,1,Not Sensitive,4,0.2
13,8.633333333333333,9.504,2,Not Sensitive,1,-0.1
13,4.016666666666667,3.236,0,Not Sensitive,1,-0.1
14,5.9,8.26,2,Not Sensitive,0,-0.2
14,0.9166666666666666,-0.0140000000000002,0,Not Sensitive,1,-0.1
14,2.6666666666666665,1.879,0,Not Sensitive,2,0.0
6,10.0,2.901000000000004,2,Not Sensitive,1,-0.1
6,8.766666666666667,4.633,1,Not Sensitive,1,-0.1
6,6.9,1.202,0,Not Sensitive,3,0.1
6,9.533333333333331,1.3439999999999994,1,Not Sensitive,3,0.1
6,9.216666666666669,6.914,2,Not Sensitive,0,-0.2
6,1.0833333333333333,5.525,1,Not Sensitive,0,-0.2
6,3.3666666666666667,-0.024,0,Not Sensitive,2,0.0
7,8.65,2.5440000000000005,1,Not Sensitive,3,0.1
7,9.133333333333333,4.454000000000001,0,Not Sensitive,4,0.2
7,6.3,1.5169999999999997,1,Not Sensitive,0,-0.2
7,12.0,3.5599999999999987,1,Not Sensitive,0,-0.2
7,7.45,2.468,1,Not Sensitive,3,0.1
7,9.533333333333331,8.312,1,Not Sensitive,3,0.1
7,4.55,0.9580000000000002,1,Not Sensitive,2,0.0
7,8.4,1.5650000000000004,1,Not Sensitive,3,0.1
7,5.583333333333333,10.801,2,Not Sensitive,1,-0.1
7,9.033333333333331,4.376,1,Not Sensitive,4,0.2
7,6.583333333333333,5.4990000000000006,1,Not Sensitive,1,-0.1
7,3.6666666666666665,-0.0369999999999999,0,Not Sensitive,1,-0.1
7,11.783333333333331,1.981,1,Not Sensitive,1,-0.1
8,5.083333333333333,-0.2970000000000006,1,Not Sensitive,0,-0.2
8,13.833333333333334,13.456000000000005,2,Not Sensitive,1,-0.1
8,5.9,7.666,1,Not Sensitive,0,-0.2
8,2.0,3.627,0,Not Sensitive,3,0.1
8,1.5166666666666666,2.5250000000000004,0,Not Sensitive,4,0.2
8,8.0,90.564,2,Not Sensitive,4,0.2
8,6.333333333333333,4.723,1,Not Sensitive,1,-0.1
8,7.9,-0.142000000000003,2,Not Sensitive,4,0.2
8,5.7,4.5,1,Not Sensitive,0,-0.2
8,6.883333333333334,9.776,2,Not Sensitive,3,0.1
8,5.75,3.3729999999999998,1,Not Sensitive,1,-0.1
8,4.016666666666667,3.1580000000000004,0,Not Sensitive,2,0.0
8,3.8,-0.1299999999999999,0,Not Sensitive,4,0.2
8,3.15,2.098,0,Not Sensitive,4,0.2
9,7.616666666666666,11.709,2,Not Sensitive,1,-0.1
9,7.483333333333333,12.071,2,Not Sensitive,4,0.2
9,8.633333333333333,12.423,2,Not Sensitive,4,0.2
9,5.0,4.627000000000001,1,Not Sensitive,2,0.0
9,6.9,11.694,2,Not Sensitive,0,-0.2
9,6.433333333333334,6.492,1,Not Sensitive,1,-0.1
9,6.316666666666666,-0.0130000000000016,2,Not Sensitive,1,-0.1
9,5.266666666666667,1.2090000000000014,1,Not Sensitive,2,0.0
9,9.766666666666667,5.963,1,Not Sensitive,2,0.0
9,6.283333333333333,4.005000000000001,1,Not Sensitive,0,-0.2
9,7.733333333333333,0.2989999999999995,1,Not Sensitive,3,0.1
11,11.6,4.650000000000002,2,Not Sensitive,1,-0.1
12,6.833333333333333,32.282,2,Not Sensitive,4,0.2
12,6.0,12.246,2,Not Sensitive,0,-0.2
12,4.216666666666667,-0.0630000000000006,1,Not Sensitive,1,-0.1
13,8.666666666666666,30.304,2,Not Sensitive,0,-0.2
13,4.016666666666667,13.374,2,Not Sensitive,3,0.1
13,10.933333333333334,11.805,2,Not Sensitive,1,-0.1
13,7.45,7.512,1,Not Sensitive,4,0.2
13,4.6,3.667,1,Not Sensitive,1,-0.1
13,2.9166666666666665,15.246,2,Not Sensitive,0,-0.2
13,6.683333333333334,16.308999999999997,2,Not Sensitive,3,0.1
13,3.85,0.4000000000000003,0,Not Sensitive,0,-0.2
15,3.816666666666667,33.472,2,Not Sensitive,0,-0.2
6,3.85,1.2199999999999998,0,Not Sensitive,2,0.0
6,1.0833333333333333,5.169,1,Not Sensitive,0,-0.2
6,8.266666666666667,8.299999999999999,2,Not Sensitive,3,0.1
7,11.416666666666666,11.66,2,Not Sensitive,4,0.2
7,9.216666666666669,5.081,2,Not Sensitive,2,0.0
7,7.983333333333333,5.618000000000002,2,Not Sensitive,0,-0.2
7,9.533333333333331,8.334,1,Not Sensitive,1,-0.1
7,4.65,4.488,1,Not Sensitive,2,0.0
7,6.283333333333333,-0.0459999999999993,1,Not Sensitive,3,0.1
7,6.3,0.1210000000000004,1,Not Sensitive,1,-0.1
7,8.3,-0.2159999999999975,2,Not Sensitive,3,0.1
8,3.15,2.056,0,Not Sensitive,1,-0.1
8,7.483333333333333,-0.032,2,Not Sensitive,4,0.2
8,12.0,5.276,1,Not Sensitive,3,0.1
8,5.116666666666666,5.875,1,Not Sensitive,1,-0.1
8,2.9833333333333334,0.1150000000000002,0,Not Sensitive,3,0.1
8,2.466666666666667,1.1260000000000003,0,Not Sensitive,2,0.0
8,2.466666666666667,1.1260000000000003,0,Not Sensitive,3,0.1
8,9.133333333333333,3.684,0,Not Sensitive,3,0.1
8,9.616666666666667,2.078,0,Not Sensitive,1,-0.1
8,5.75,2.773,1,Not Sensitive,3,0.1
8,8.233333333333333,-0.0309999999999988,2,Not Sensitive,4,0.2
8,7.066666666666666,0.2509999999999976,2,Not Sensitive,0,-0.2
8,7.433333333333334,-0.6720000000000006,1,Not Sensitive,2,0.0
8,1.4333333333333331,1.9930000000000003,0,Not Sensitive,1,-0.1
8,4.55,0.6039999999999992,1,Not Sensitive,3,0.1
8,6.433333333333334,0.8450000000000002,0,Not Sensitive,3,0.1
8,4.866666666666666,-0.189,2,Not Sensitive,3,0.1
8,6.0,14.293,2,Not Sensitive,2,0.0
9,14.183333333333334,0.2169999999999987,2,Not Sensitive,0,-0.2
9,6.683333333333334,4.396999999999999,2,Not Sensitive,4,0.2
9,6.083333333333333,5.337,2,Not Sensitive,4,0.2
9,6.883333333333334,3.296,1,Not Sensitive,1,-0.1
9,7.616666666666666,9.532,2,Not Sensitive,0,-0.2
9,6.116666666666666,7.965,1,Not Sensitive,0,-0.2
9,5.266666666666667,1.1500000000000004,1,Not Sensitive,2,0.0
9,2.9,3.788,0,Not Sensitive,3,0.1
9,5.416666666666667,-0.0060000000000002,1,Not Sensitive,0,-0.2
9,6.583333333333333,9.662,2,Not Sensitive,3,0.1
10,7.7,16.496,2,Not Sensitive,2,0.0
10,7.766666666666667,4.629999999999999,2,Not Sensitive,1,-0.1
11,7.833333333333333,10.918,2,Not Sensitive,1,-0.1
11,7.933333333333334,6.163,1,Not Sensitive,3,0.1
11,4.016666666666667,3.326,0,Not Sensitive,3,0.1
12,1.95,0.6669999999999998,1,Not Sensitive,0,-0.2
12,4.6,3.180999999999999,1,Not Sensitive,2,0.0
13,4.133333333333334,6.866,0,Not Sensitive,1,-0.1
13,7.733333333333333,-0.0050000000000007,1,Not Sensitive,0,-0.2
13,4.183333333333334,-0.0169999999999994,1,Not Sensitive,4,0.2
15,1.9833333333333332,1.6530000000000005,1,Not Sensitive,0,-0.2
10,7.616666666666666,11.38,2,Not Sensitive,3,0.1
12,2.4166666666666665,4.232,0,Not Sensitive,4,0.2
4,7.616666666666666,16.915,2,Not Sensitive,0,-0.2
6,7.616666666666666,16.314,2,Not Sensitive,2,0.0
10,0.7333333333333333,1.517,0,Not Sensitive,1,-0.1
10,0.7333333333333333,4.0,0,Not Sensitive,4,0.2
15,7.616666666666666,13.163,2,Not Sensitive,2,0.0
5,3.85,0.8209999999999997,0,Not Sensitive,0,-0.2
6,8.766666666666667,4.89,1,Not Sensitive,3,0.1
6,9.216666666666669,12.901,2,Not Sensitive,3,0.1
7,11.416666666666666,11.88,2,Not Sensitive,2,0.0
7,8.833333333333334,8.838,2,Not Sensitive,3,0.1
7,1.0833333333333333,5.311,1,Not Sensitive,1,-0.1
7,7.45,6.141,1,Not Sensitive,2,0.0
7,9.3,4.254,1,Not Sensitive,2,0.0
7,7.883333333333334,-0.5220000000000002,0,Not Sensitive,3,0.1
7,8.283333333333333,0.0090000000000003,0,Not Sensitive,2,0.0
7,6.133333333333334,3.722,1,Not Sensitive,0,-0.2
7,8.05,-0.1069999999999993,1,Not Sensitive,4,0.2
8,6.283333333333333,1.0540000000000005,1,Not Sensitive,4,0.2
8,5.433333333333334,-0.0189999999999983,2,Not Sensitive,3,0.1
8,7.766666666666667,14.559,2,Not Sensitive,1,-0.1
8,7.433333333333334,-0.5570000000000004,1,Not Sensitive,1,-0.1
8,4.45,2.3470000000000004,1,Not Sensitive,3,0.1
8,8.633333333333333,-0.0760000000000005,2,Not Sensitive,3,0.1
8,1.5166666666666666,1.4610000000000003,0,Not Sensitive,2,0.0
8,8.633333333333333,9.414,2,Not Sensitive,1,-0.1
8,11.966666666666669,-0.0210000000000007,2,Not Sensitive,4,0.2
8,6.0,12.069,2,Not Sensitive,3,0.1
8,4.716666666666667,2.786,1,Not Sensitive,4,0.2
8,6.333333333333333,4.73,1,Not Sensitive,4,0.2
8,5.75,2.833,1,Not Sensitive,1,-0.1
8,2.0,3.3230000000000004,0,Not Sensitive,4,0.2
8,8.233333333333333,-0.1850000000000005,1,Not Sensitive,2,0.0
8,12.016666666666667,21.189,2,Not Sensitive,2,0.0
8,4.016666666666667,2.9930000000000003,0,Not Sensitive,1,-0.1
8,6.583333333333333,9.664,2,Not Sensitive,2,0.0
8,8.133333333333333,5.773,2,Not Sensitive,3,0.1
9,5.0,7.032,1,Not Sensitive,1,-0.1
9,6.783333333333333,4.710999999999999,2,Not Sensitive,4,0.2
9,8.466666666666667,11.721,2,Not Sensitive,3,0.1
9,6.116666666666666,4.263,1,Not Sensitive,1,-0.1
9,3.15,2.154,0,Not Sensitive,4,0.2
9,4.95,1.4069999999999985,2,Not Sensitive,4,0.2
9,5.5,4.311,1,Not Sensitive,4,0.2
9,5.133333333333334,5.093,1,Not Sensitive,4,0.2
9,7.633333333333334,-0.0119999999999995,0,Not Sensitive,4,0.2
9,7.833333333333333,10.447,2,Not Sensitive,1,-0.1
9,5.266666666666667,0.8720000000000017,1,Not Sensitive,2,0.0
9,7.766666666666667,4.186,2,Not Sensitive,4,0.2
10,7.983333333333333,3.5799999999999983,2,Not Sensitive,3,0.1
10,6.066666666666666,5.297000000000001,2,Not Sensitive,1,-0.1
10,3.716666666666667,2.373,1,Not Sensitive,0,-0.2
10,6.266666666666667,-0.0360000000000013,2,Not Sensitive,2,0.0
10,7.933333333333334,5.348000000000001,1,Not Sensitive,3,0.1
10,3.2333333333333334,0.2520000000000006,1,Not Sensitive,4,0.2
12,9.533333333333331,6.905,1,Not Sensitive,1,-0.1
12,10.15,15.078000000000005,2,Not Sensitive,1,-0.1
12,2.0,6.452,0,Not Sensitive,4,0.2
12,3.966666666666667,6.877,1,Not Sensitive,3,0.1
12,4.75,-0.2119999999999997,1,Not Sensitive,1,-0.1
13,4.2,0.8019999999999996,1,Not Sensitive,2,0.0
13,4.016666666666667,2.874,0,Not Sensitive,3,0.1
13,1.0,9.086,1,Not Sensitive,4,0.2
13,5.716666666666667,8.257,2,Not Sensitive,3,0.1
13,4.7,-0.032,2,Not Sensitive,3,0.1
5,6.116666666666666,0.8230000000000004,0,Not Sensitive,0,-0.2
6,9.416666666666666,-0.0429999999999992,2,Not Sensitive,4,0.2
6,1.0833333333333333,4.914,1,Not Sensitive,2,0.0
6,9.616666666666667,6.140000000000004,2,Not Sensitive,4,0.2
6,5.516666666666667,3.0700000000000003,0,Not Sensitive,0,-0.2
6,9.05,2.415999999999997,2,Not Sensitive,4,0.2
6,8.266666666666667,8.081,2,Not Sensitive,4,0.2
7,6.683333333333334,0.7850000000000001,2,Not Sensitive,2,0.0
7,8.65,0.4649999999999998,1,Not Sensitive,0,-0.2
7,1.0,0.2619999999999995,0,Not Sensitive,4,0.2
7,1.0,13.986,1,Not Sensitive,4,0.2
7,7.433333333333334,-1.5540000000000005,1,Not Sensitive,1,-0.1
7,9.033333333333331,9.113,2,Not Sensitive,4,0.2
7,5.0,3.5660000000000007,1,Not Sensitive,2,0.0
7,8.083333333333334,-0.3769999999999989,2,Not Sensitive,1,-0.1
8,3.466666666666667,-0.1189999999999997,0,Not Sensitive,0,-0.2
8,8.516666666666667,3.597999999999999,2,Not Sensitive,3,0.1
8,3.35,-0.0179999999999997,0,Not Sensitive,2,0.0
8,1.0,4.994,0,Not Sensitive,0,-0.2
8,11.416666666666666,12.377,2,Not Sensitive,1,-0.1
8,4.0,-0.1769999999999996,2,Not Sensitive,3,0.1
8,7.716666666666667,3.4290000000000003,0,Not Sensitive,0,-0.2
8,8.983333333333333,5.795,2,Not Sensitive,2,0.0
8,8.866666666666667,29.993,2,Not Sensitive,1,-0.1
8,1.8333333333333333,-0.0149999999999996,0,Not Sensitive,2,0.0
8,18.366666666666667,6.116,2,Not Sensitive,2,0.0
8,1.5166666666666666,2.861,0,Not Sensitive,1,-0.1
8,4.45,0.9309999999999992,1,Not Sensitive,4,0.2
