arrival_hour,park_duration,energy_gap,demand_level_encoded,price_sensitive,action_index,action_value,price_sensitive_flag,delivered_energy,revenue,peak_penalty,discomfort_penalty,reward
8,8.993055555555555,7.55584846833721,1,Free Period,3,0.1,1,54.40210897202791,5.440210897202792,1,1,-2.5597891027972084
8,8.81611111111111,5.86193455467931,1,Free Period,3,0.1,1,42.20592879369104,4.220592879369104,1,1,-3.7794071206308963
8,9.408611111111112,3.19515371325911,0,Free Period,0,-0.2,1,23.005106735465592,-4.601021347093119,1,0,-9.60102134709312
9,6.713333333333333,5.555858123056499,2,Free Period,1,-0.1,1,40.00217848600679,-4.00021784860068,1,0,-9.00021784860068
10,6.139166666666667,5.50901260352824,1,Free Period,0,-0.2,1,39.664890745403326,-7.9329781490806655,1,0,-12.932978149080665
11,6.293611111111111,4.21076734071166,1,Free Period,3,0.1,1,30.317524853123956,3.0317524853123956,1,1,-4.968247514687604
7,3.698888888888889,17.83310026131732,2,Free Period,4,0.2,1,26.632,5.3264000000000005,0,1,2.3264000000000005
7,9.4075,3.4257317222129204,1,Free Period,4,0.2,1,24.665268399933026,4.933053679986606,0,1,1.9330536799866058
7,9.34,8.87799083948252,2,Free Period,2,0.0,1,63.92153404427414,0.0,0,0,0.0
7,7.058888888888889,1.24778488239426,1,Free Period,0,-0.2,1,8.984051153238672,-1.7968102306477345,0,0,-1.7968102306477345
8,9.465,3.14576861482481,0,Free Period,0,-0.2,1,22.649534026738632,-4.529906805347727,1,0,-9.529906805347727
8,4.110833333333333,2.8656627493450904,1,Free Period,2,0.0,1,20.63277179528465,0.0,1,0,-5.0
9,7.567777777777778,1.9264581764839,1,Free Period,2,0.0,1,13.870498870684079,0.0,1,0,-5.0
9,7.454444444444444,3.8410813023738,1,Free Period,2,0.0,1,27.655785377091362,0.0,1,0,-5.0
14,1.2619444444444443,7.830238431193379,2,Free Period,3,0.1,1,9.085999999999999,0.9085999999999999,0,1,-2.0914
7,8.856388888888889,-0.7638835847719498,0,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
7,9.13888888888889,2.49958709789333,1,Free Period,3,0.1,1,17.997027104831975,1.7997027104831975,0,1,-1.2002972895168025
7,7.091666666666667,4.35422642505151,1,Free Period,2,0.0,1,31.350430260370874,0.0,0,0,0.0
8,6.872777777777777,9.8868677654088,2,Free Period,0,-0.2,1,49.484,-9.8968,1,0,-14.8968
9,8.822777777777778,3.5989696139995395,1,Free Period,3,0.1,1,25.912581220796685,2.591258122079669,1,1,-5.408741877920331
9,6.7683333333333335,1.9692703167865009,2,Free Period,3,0.1,1,14.178746280862807,1.4178746280862808,1,1,-6.582125371913719
10,6.803055555555556,10.32722739940639,1,Free Period,2,0.0,1,48.982000000000006,0.0,1,0,-5.0
16,0.675,4.58159639518344,0,Free Period,0,-0.2,1,4.86,-0.9720000000000001,1,0,-5.972
11,1.1894444444444443,1.5963411249470196,1,Free Period,2,0.0,1,8.564,0.0,1,0,-5.0
7,7.367222222222222,9.040608888364702,2,Free Period,0,-0.2,1,53.044,-10.6088,0,0,-10.6088
7,9.640833333333331,7.11330006000313,1,Free Period,4,0.2,1,51.21576043202254,10.243152086404509,0,1,7.243152086404509
7,8.858888888888888,1.5028817396886005,1,Free Period,1,-0.1,1,10.820748525757924,-1.0820748525757924,0,0,-1.0820748525757924
8,2.9008333333333334,7.6124826584543,1,Free Period,1,-0.1,1,20.886,-2.0886,1,0,-7.0886
8,4.3116666666666665,4.132435823799961,1,Free Period,1,-0.1,1,29.75353793135972,-2.975353793135972,1,0,-7.975353793135972
8,9.63111111111111,-0.21359030304844,0,Free Period,2,0.0,1,0.0,0.0,1,0,-5.0
8,6.591388888888889,3.46455083072647,1,Free Period,4,0.2,1,24.944765981230585,4.9889531962461175,1,1,-3.0110468037538825
9,2.939722222222222,7.095432235085701,2,Free Period,0,-0.2,1,21.166,-4.2332,1,0,-9.2332
9,6.8425,5.0509341058953,2,Free Period,3,0.1,1,36.36672556244616,3.6366725562446165,1,1,-4.3633274437553835
9,7.083055555555555,4.02198061255075,1,Free Period,0,-0.2,1,28.958260410365398,-5.79165208207308,1,0,-10.79165208207308
9,7.749166666666666,1.4686588200341006,1,Free Period,3,0.1,1,10.574343504245524,1.0574343504245525,1,1,-6.942565649575448
9,7.699722222222222,3.5842573797261004,1,Free Period,0,-0.2,1,25.806653134027922,-5.161330626805585,1,0,-10.161330626805585
9,0.4186111111111111,11.44238859229695,1,Free Period,4,0.2,1,3.014,0.6028,1,1,-7.3972
11,1.2066666666666668,3.894152405927,0,Free Period,3,0.1,1,8.688,0.8688000000000001,1,1,-7.1312
16,0.4125,5.37468634237044,0,Free Period,2,0.0,1,2.9699999999999998,0.0,1,0,-5.0
7,5.341111111111111,1.4570438025374504,1,Free Period,0,-0.2,1,10.490715378269643,-2.0981430756539288,0,0,-2.0981430756539288
8,9.709444444444443,-1.3882700999648598,0,Free Period,0,-0.2,1,0.0,-0.0,1,0,-5.0
8,6.506666666666667,4.51637669217861,1,Free Period,3,0.1,1,32.51791218368599,3.2517912183685995,1,1,-4.7482087816314005
8,3.355,7.317049819467501,2,Free Period,2,0.0,1,24.156,0.0,1,0,-5.0
8,8.301944444444445,8.33979700535711,1,Free Period,2,0.0,1,59.774,0.0,1,0,-5.0
8,8.285833333333333,16.3916697329758,2,Free Period,4,0.2,1,59.657999999999994,11.9316,1,1,3.9315999999999995
9,6.462777777777778,6.457222503370501,2,Free Period,2,0.0,1,46.492002024267606,0.0,1,0,-5.0
9,6.816666666666666,9.59929257276053,2,Free Period,2,0.0,1,49.08,0.0,1,0,-5.0
11,3.310555555555556,4.22926035127176,1,Free Period,2,0.0,1,23.836000000000006,0.0,1,0,-5.0
12,3.4963888888888888,3.2028876814935003,1,Free Period,1,-0.1,1,23.060791306753202,-2.3060791306753203,0,0,-2.3060791306753203
12,4.3375,0.6843200604182993,1,Free Period,4,0.2,1,4.927104435011755,0.9854208870023511,0,1,-2.014579112997649
14,2.1530555555555555,1.8023522402405003,0,Free Period,0,-0.2,1,12.976936129731603,-2.595387225946321,0,0,-2.595387225946321
16,4.338611111111111,18.07580788092134,2,Free Period,3,0.1,1,31.238,3.1238,1,1,-4.8762
6,6.039722222222222,3.5664286164293504,1,Free Period,0,-0.2,1,25.678286038291322,-5.135657207658265,0,0,-5.135657207658265
7,8.902222222222223,5.285001242485599,2,Free Period,4,0.2,1,38.05200894589631,7.610401789179263,0,1,4.610401789179263
7,9.272777777777778,3.3592740699968004,1,Free Period,3,0.1,1,24.186773303976963,2.4186773303976965,0,1,-0.5813226696023035
7,4.054444444444444,7.69439561023119,2,Free Period,4,0.2,1,29.191999999999997,5.8384,0,1,2.8384
9,6.365555555555556,6.001502616257101,2,Free Period,2,0.0,1,43.21081883705113,0.0,1,0,-5.0
9,8.853055555555555,13.1200116677039,2,Free Period,3,0.1,1,63.742,6.3742,1,1,-1.6258
9,6.755,6.7114187611829,2,Free Period,2,0.0,1,48.322215080516884,0.0,1,0,-5.0
10,2.3225,10.2428366833994,2,Free Period,0,-0.2,1,16.721999999999998,-3.3444,1,0,-8.3444
11,5.170277777777778,18.052932389919512,2,Free Period,0,-0.2,1,37.226,-7.4452,1,0,-12.4452
12,5.183888888888889,6.04268675483013,1,Free Period,3,0.1,1,37.324000000000005,3.7324000000000006,0,1,0.7324000000000006
14,2.813888888888889,11.6650699374971,1,Free Period,3,0.1,1,20.26,2.0260000000000002,0,1,-0.9739999999999998
7,8.848333333333333,6.949763341868801,2,Free Period,4,0.2,1,50.03829606145537,10.007659212291074,0,1,7.007659212291074
7,7.218055555555556,1.5414062237992692,1,Free Period,4,0.2,1,11.098124811354738,2.219624962270948,0,1,-0.7803750377290521
7,3.1730555555555555,8.3622366346949,2,Free Period,2,0.0,1,22.846,0.0,0,0,0.0
8,4.986666666666666,2.0090916970458608,1,Free Period,3,0.1,1,14.465460218730199,1.44654602187302,1,1,-6.55345397812698
8,8.251388888888888,2.5356254527674995,1,Free Period,0,-0.2,1,18.256503259925996,-3.651300651985199,1,0,-8.6513006519852
8,8.234444444444444,-2.189344679235699,1,Free Period,4,0.2,1,0.0,0.0,1,1,-8.0
9,7.849722222222222,3.5147357480720007,1,Free Period,4,0.2,1,25.306097386118406,5.061219477223681,1,1,-2.9387805227763186
9,6.5313888888888885,1.6685406113113004,1,Free Period,0,-0.2,1,12.013492401441363,-2.4026984802882727,1,0,-7.402698480288272
9,8.523888888888889,15.9093931321578,2,Free Period,4,0.2,1,61.372,12.2744,1,1,4.2744
9,8.328055555555556,0.11365062690763,0,Free Period,2,0.0,1,0.818284513734936,0.0,1,0,-5.0
13,2.5055555555555555,15.41795512897701,2,Free Period,3,0.1,1,18.04,1.804,0,1,-1.196
6,6.738055555555556,4.07942910751897,1,Free Period,0,-0.2,1,29.371889574136585,-5.874377914827317,0,0,-5.874377914827317
8,9.7775,1.1154817516259898,0,Free Period,3,0.1,1,8.031468611707128,0.8031468611707129,1,1,-7.196853138829287
8,2.666111111111112,8.39520742364373,2,Free Period,4,0.2,1,19.19600000000001,3.8392000000000017,1,1,-4.160799999999998
8,8.495,3.06580701619155,1,Free Period,4,0.2,1,22.073810516579158,4.414762103315832,1,1,-3.585237896684168
8,6.991111111111112,6.6339399951404,2,Free Period,0,-0.2,1,47.764367965010884,-9.552873593002177,1,0,-14.552873593002177
8,5.757777777777778,8.43844524598256,1,Free Period,2,0.0,1,41.456,0.0,1,0,-5.0
9,8.12861111111111,1.32106011721315,0,Free Period,1,-0.1,1,9.511632843934681,-0.9511632843934681,1,0,-5.951163284393468
10,6.128888888888889,10.4892142188785,2,Free Period,0,-0.2,1,44.128,-8.8256,1,0,-13.8256
12,4.052222222222222,11.22167792135703,1,Free Period,1,-0.1,1,29.176000000000002,-2.9176,0,0,-2.9176
14,1.6511111111111112,15.0576630617507,2,Free Period,1,-0.1,1,11.888000000000002,-1.1888000000000003,0,0,-1.1888000000000003
16,0.2430555555555555,5.16700647405879,0,Free Period,2,0.0,1,1.7499999999999996,0.0,1,0,-5.0
8,4.450277777777778,3.711397847207,1,Free Period,1,-0.1,1,26.7220644998904,-2.6722064499890403,1,0,-7.672206449989041
8,9.659444444444444,3.9477851182118,0,Free Period,1,-0.1,1,28.424052851124962,-2.8424052851124966,1,0,-7.842405285112497
8,7.5247222222222225,3.3557820622286005,1,Free Period,2,0.0,1,24.161630848045924,0.0,1,0,-5.0
8,8.2425,2.9540501979211005,1,Free Period,1,-0.1,1,21.269161425031925,-2.1269161425031924,1,0,-7.126916142503193
9,8.8575,15.6720591103562,2,Free Period,1,-0.1,1,63.774,-6.377400000000001,1,0,-11.377400000000002
9,7.626944444444445,5.0925396282555,2,Free Period,1,-0.1,1,36.6662853234396,-3.6666285323439602,1,0,-8.66662853234396
10,7.076388888888889,1.13585769815118,0,Free Period,0,-0.2,1,8.178175426688497,-1.6356350853376995,1,0,-6.635635085337699
13,3.4788888888888887,5.37724347123567,1,Free Period,0,-0.2,1,25.048,-5.0096,0,0,-5.0096
7,10.078611111111112,3.6899730857225,1,Free Period,2,0.0,1,26.567806217202,0.0,0,0,0.0
7,5.192777777777778,4.70447283856549,1,Free Period,4,0.2,1,33.87220443767153,6.774440887534306,0,1,3.774440887534306
8,8.747222222222222,14.224461367409,2,Free Period,1,-0.1,1,62.98,-6.298,1,0,-11.298
8,8.860833333333334,1.3729002265071006,1,Free Period,1,-0.1,1,9.884881630851124,-0.9884881630851124,1,0,-5.988488163085113
8,9.690277777777778,3.79235857705689,0,Free Period,2,0.0,1,27.304981754809607,0.0,1,0,-5.0
8,4.074722222222222,7.34832637903617,1,Free Period,1,-0.1,1,29.338,-2.9338,1,0,-7.9338
8,7.178888888888889,4.8061222624251005,1,Free Period,0,-0.2,1,34.604080289460725,-6.920816057892146,1,0,-11.920816057892146
9,7.599444444444444,3.4904221354562104,1,Free Period,4,0.2,1,25.131039375284715,5.026207875056944,1,1,-2.9737921249430563
9,8.595,15.6218885745121,2,Free Period,3,0.1,1,61.88400000000001,6.1884000000000015,1,1,-1.8115999999999985
9,4.214166666666666,0.6177074820442399,0,Free Period,1,-0.1,1,4.447493870718527,-0.44474938707185274,1,0,-5.444749387071853
12,1.5638888888888889,7.19736064222093,1,Free Period,0,-0.2,1,11.26,-2.2520000000000002,0,0,-2.2520000000000002
7,8.061111111111112,11.81296027008017,2,Free Period,3,0.1,1,58.040000000000006,5.804000000000001,0,1,2.804000000000001
8,9.841944444444444,0.7886218734970996,0,Free Period,4,0.2,1,5.678077489179117,1.1356154978358235,1,1,-6.864384502164176
8,7.457222222222223,6.44384053170411,1,Free Period,3,0.1,1,46.39565182826959,4.639565182826959,1,1,-3.360434817173041
8,2.2975,11.56226742957014,1,Free Period,0,-0.2,1,16.541999999999998,-3.3084,1,0,-8.308399999999999
8,3.644722222222222,6.97529531822573,1,Free Period,3,0.1,1,26.242,2.6242,1,1,-5.3758
8,9.13888888888889,20.58941293740977,2,Free Period,2,0.0,1,65.80000000000001,0.0,1,0,-5.0
9,2.991111111111111,0.6754407212599602,1,Free Period,3,0.1,1,4.863173193071714,0.4863173193071714,1,1,-7.5136826806928285
9,7.387777777777778,9.10482025750624,1,Free Period,1,-0.1,1,53.192,-5.3192,1,0,-10.3192
9,7.089722222222222,2.60393688129086,1,Free Period,1,-0.1,1,18.748345545294193,-1.8748345545294194,1,0,-6.87483455452942
11,1.96,10.56962136240761,2,Free Period,2,0.0,1,14.112,0.0,1,0,-5.0
13,3.207777777777778,4.92632232506488,1,Free Period,0,-0.2,1,23.096,-4.6192,0,0,-4.6192
6,10.055833333333334,2.27507795016758,1,Free Period,1,-0.1,1,16.38056124120658,-1.638056124120658,0,0,-1.638056124120658
7,8.561666666666667,4.954878966688099,1,Free Period,4,0.2,1,35.67512856015431,7.135025712030863,0,1,4.135025712030863
8,9.843333333333334,-0.5833552968553297,0,Free Period,1,-0.1,1,0.0,-0.0,1,0,-5.0
9,2.4825,8.32818114741229,2,Free Period,1,-0.1,1,17.874,-1.7873999999999999,1,0,-6.7874
9,8.178888888888888,4.5299036788356,2,Free Period,0,-0.2,1,32.61530648761632,-6.523061297523265,1,0,-11.523061297523265
9,2.125555555555556,0.20949245543517,0,Free Period,3,0.1,1,1.5083456791332241,0.15083456791332242,1,1,-7.849165432086678
10,7.514444444444444,13.622138730504,2,Free Period,1,-0.1,1,54.104,-5.4104,1,0,-10.4104
13,1.045,15.0904972120259,2,Free Period,2,0.0,1,7.524,0.0,0,0,0.0
7,9.802777777777775,4.48111528632872,1,Free Period,3,0.1,1,32.264030061566785,3.2264030061566786,0,1,0.22640300615667863
8,4.872777777777777,3.31658317281768,1,Free Period,4,0.2,1,23.879398844287294,4.775879768857459,1,1,-3.2241202311425408
8,2.8577777777777778,7.8666107769696705,2,Free Period,0,-0.2,1,20.576,-4.115200000000001,1,0,-9.115200000000002
10,5.866944444444444,5.534285061456099,2,Free Period,4,0.2,1,39.846852442483915,7.969370488496783,1,1,-0.03062951150321691
11,4.928333333333334,3.2510089319359,1,Free Period,3,0.1,1,23.40726430993848,2.3407264309938483,1,1,-5.659273569006151
10,2.4616666666666664,21.13769434172836,2,Free Period,3,0.1,1,17.724,1.7724000000000002,1,1,-6.2276
8,8.856666666666667,4.93084757144474,1,Free Period,3,0.1,1,35.50210251440213,3.5502102514402134,1,1,-4.449789748559787
8,8.030833333333334,6.4445756239886,2,Free Period,4,0.2,1,46.40094449271792,9.280188898543583,1,1,1.2801888985435834
8,9.120277777777778,16.758707613405498,2,Free Period,3,0.1,1,65.666,6.5666,1,1,-1.4333999999999998
9,3.9788888888888887,4.43423177616156,1,Free Period,4,0.2,1,28.648,5.7296000000000005,1,1,-2.2703999999999995
9,8.438888888888888,0.6829518076513903,1,Free Period,3,0.1,1,4.917253015090011,0.49172530150900107,1,1,-7.5082746984909985
13,3.084722222222222,2.5083116267018,0,Free Period,2,0.0,1,18.059843712252963,0.0,0,0,0.0
7,5.128055555555555,4.73276853464775,1,Free Period,3,0.1,1,34.075933449463804,3.4075933449463807,0,1,0.40759334494638066
9,0.8005555555555556,15.9571174306063,2,Free Period,4,0.2,1,5.764,1.1528,1,1,-6.8472
9,8.791666666666666,18.10659003228319,2,Free Period,1,-0.1,1,63.3,-6.33,1,0,-11.33
9,6.443055555555556,4.4157593653368,2,Free Period,3,0.1,1,31.793467430424965,3.1793467430424966,1,1,-4.820653256957503
10,6.755833333333333,7.071153423125599,2,Free Period,1,-0.1,1,48.642,-4.8642,1,0,-9.8642
16,0.1608333333333333,5.22635230851746,0,Free Period,2,0.0,1,1.1579999999999997,0.0,1,0,-5.0
8,4.125,21.09386670509126,2,Free Period,0,-0.2,1,29.7,-5.94,1,0,-10.940000000000001
8,9.118333333333334,13.580948636909,2,Free Period,2,0.0,1,65.652,0.0,1,0,-5.0
9,7.358333333333333,5.155676052539601,2,Free Period,3,0.1,1,37.12086757828513,3.712086757828513,1,1,-4.287913242171487
10,3.920833333333333,1.71889033896558,1,Free Period,1,-0.1,1,12.376010440552177,-1.2376010440552179,1,0,-6.237601044055218
14,0.33,11.70764398666919,1,Free Period,1,-0.1,1,2.3760000000000003,-0.23760000000000003,0,0,-0.23760000000000003
6,6.332777777777777,21.45543543882201,2,Free Period,4,0.2,1,45.596,9.1192,0,1,6.119199999999999
8,8.652222222222223,4.23977180831219,1,Free Period,1,-0.1,1,30.52635701984777,-3.052635701984777,1,0,-8.052635701984777
11,5.670833333333333,5.0127248474318,2,Free Period,4,0.2,1,36.09161890150896,7.218323780301792,1,1,-0.7816762196982081
16,0.8161111111111111,4.79335909219683,0,Free Period,0,-0.2,1,5.876,-1.1752,1,0,-6.1752
7,5.764722222222222,14.6272002036805,2,Free Period,3,0.1,1,41.506,4.1506,0,1,1.1505999999999998
7,8.93361111111111,7.91228739900182,1,Free Period,4,0.2,1,56.9684692728131,11.39369385456262,0,1,8.39369385456262
8,9.62138888888889,2.8702423918557303,0,Free Period,0,-0.2,1,20.66574522136126,-4.133149044272252,1,0,-9.133149044272251
9,6.878333333333333,7.565069580486499,2,Free Period,1,-0.1,1,49.524,-4.952400000000001,1,0,-9.9524
9,6.053888888888889,4.592642515014699,2,Free Period,1,-0.1,1,33.067026108105836,-3.306702610810584,1,0,-8.306702610810584
12,3.619166666666666,6.1406759480895,2,Free Period,0,-0.2,1,26.057999999999996,-5.2116,0,0,-5.2116
12,3.4411111111111112,-1.4487970949969196,0,Free Period,0,-0.2,1,0.0,-0.0,0,0,-0.0
6,10.136944444444444,7.20944191533479,1,Free Period,4,0.2,1,51.90798179041049,10.3815963580821,0,1,7.381596358082099
7,5.513888888888889,4.57405494579186,1,Free Period,4,0.2,1,32.93319560970139,6.586639121940279,0,1,3.586639121940279
7,6.8725,1.2705743402453304,1,Free Period,0,-0.2,1,9.14813524976638,-1.829627049953276,0,0,-1.829627049953276
8,9.783333333333331,0.6772228609613098,0,Free Period,4,0.2,1,4.876004598921431,0.9752009197842861,1,1,-7.024799080215714
8,3.9966666666666666,4.10911520398991,1,Free Period,4,0.2,1,28.776,5.7552,1,1,-2.2447999999999997
8,6.753055555555555,8.66854355816449,2,Free Period,4,0.2,1,48.622,9.724400000000001,1,1,1.724400000000001
9,4.831944444444445,7.117677292644601,2,Free Period,2,0.0,1,34.790000000000006,0.0,1,0,-5.0
9,6.3675,5.117231500013199,2,Free Period,3,0.1,1,36.844066800095035,3.684406680009504,1,1,-4.315593319990496
9,7.108888888888889,5.53437533901287,1,Free Period,2,0.0,1,39.84750244089267,0.0,1,0,-5.0
10,7.341111111111111,3.28333626870584,0,Free Period,4,0.2,1,23.640021134682048,4.7280042269364095,1,1,-3.2719957730635905
10,6.731388888888889,5.14655402956113,1,Free Period,0,-0.2,1,37.05518901284013,-7.411037802568027,1,0,-12.411037802568027
7,9.129166666666666,6.21201495767823,1,Free Period,4,0.2,1,44.72650769528326,8.945301539056652,0,1,5.945301539056652
8,2.144722222222222,3.70513701694228,1,Free Period,3,0.1,1,15.442,1.5442,1,1,-6.4558
8,9.515,-0.0961618287443402,0,Free Period,4,0.2,1,0.0,0.0,1,1,-8.0
9,4.398055555555556,4.316923909302901,2,Free Period,0,-0.2,1,31.081852146980886,-6.216370429396178,1,0,-11.216370429396179
9,3.2725,-3.0728718209479697,0,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
7,9.673333333333334,11.40156625332106,2,Free Period,4,0.2,1,69.64800000000001,13.929600000000002,0,1,10.929600000000002
8,8.997777777777777,10.9812650311915,2,Free Period,3,0.1,1,64.784,6.478400000000001,1,1,-1.5215999999999994
8,6.4094444444444445,2.59945044181569,0,Free Period,1,-0.1,1,18.71604318107297,-1.871604318107297,1,0,-6.8716043181072965
8,8.223611111111111,2.10038306582714,1,Free Period,1,-0.1,1,15.122758073955408,-1.512275807395541,1,0,-6.512275807395541
9,4.82,5.6852821001027,2,Free Period,4,0.2,1,34.704,6.9408,1,1,-1.0591999999999997
9,7.426388888888889,-0.6714933822811,0,Free Period,3,0.1,1,0.0,0.0,1,1,-8.0
10,7.206388888888889,4.212047373456841,1,Free Period,0,-0.2,1,30.326741088889253,-6.065348217777851,1,0,-11.065348217777851
16,0.5136111111111111,4.44526980355394,0,Free Period,4,0.2,1,3.6980000000000004,0.7396000000000001,1,1,-7.2604
7,5.945833333333334,5.13406040998575,1,Free Period,1,-0.1,1,36.9652349518974,-3.6965234951897403,0,0,-3.6965234951897403
7,9.393611111111111,1.9368188166038296,0,Free Period,1,-0.1,1,13.945095479547573,-1.3945095479547573,0,0,-1.3945095479547573
7,8.851666666666667,3.379346372494,1,Free Period,4,0.2,1,24.3312938819568,4.86625877639136,0,1,1.8662587763913603
8,6.849444444444444,8.7688547985252,2,Free Period,3,0.1,1,49.315999999999995,4.9315999999999995,1,1,-3.0684000000000005
8,4.070555555555556,5.66292047409133,1,Free Period,1,-0.1,1,29.308000000000003,-2.9308000000000005,1,0,-7.9308000000000005
9,6.656111111111112,5.9232702338632,2,Free Period,3,0.1,1,42.647545683815046,4.2647545683815045,1,1,-3.7352454316184955
9,7.623888888888889,-0.9916985960490994,1,Free Period,1,-0.1,1,0.0,-0.0,1,0,-5.0
10,1.4441666666666666,14.3483646808912,2,Free Period,1,-0.1,1,10.398,-1.0398,1,0,-6.0398
14,2.733888888888889,5.81047092877092,1,Free Period,2,0.0,1,19.684,0.0,0,0,0.0
7,3.6863888888888887,7.71242120826132,2,Free Period,1,-0.1,1,26.541999999999998,-2.6542,0,0,-2.6542
8,9.230555555555556,4.95420256992489,1,Free Period,0,-0.2,1,35.67025850345921,-7.134051700691842,1,0,-12.134051700691842
9,6.7188888888888885,5.9367965882996,2,Free Period,4,0.2,1,42.74493543575712,8.548987087151424,1,1,0.5489870871514242
9,5.569166666666667,7.631356171094399,2,Free Period,4,0.2,1,40.098,8.0196,1,1,0.019600000000000506
10,6.667777777777777,2.653865389075049,1,Free Period,3,0.1,1,19.107830801340356,1.9107830801340357,1,1,-6.089216919865964
13,4.8213888888888885,3.7515989872057,1,Free Period,1,-0.1,1,27.01151270788104,-2.7011512707881042,0,0,-2.7011512707881042
