driverId,arrival_hour,park_duration,kwh_requested,energy_charged,energy_gap,demand_level,price_sensitive
108,8,3.644722222222222,14.0,7.02470468177427,6.97529531822573,Medium,Free Period
2574,8,9.13888888888889,27.0,6.41058706259023,20.58941293740977,High,Free Period
40,9,2.991111111111111,10.5,9.82455927874004,0.6754407212599602,Medium,Free Period
125,9,7.387777777777778,15.0,5.89517974249376,9.10482025750624,Medium,Free Period
10,9,7.089722222222222,10.5,7.89606311870914,2.60393688129086,Medium,Free Period
27,11,1.96,17.5,6.93037863759239,10.56962136240761,High,Free Period
299,13,3.207777777777778,10.5,5.57367767493512,4.92632232506488,Medium,Free Period
2695,6,10.055833333333334,9.0,6.72492204983242,2.2750779501675797,Medium,Free Period
2723,7,8.561666666666667,15.0,10.0451210333119,4.954878966688099,Medium,Free Period
115,8,9.843333333333334,7.0,7.58335529685533,-0.5833552968553297,Low,Free Period
27,9,2.4825,17.5,9.17181885258771,8.32818114741229,High,Free Period
161,9,8.178888888888888,16.5,11.9700963211644,4.5299036788356,High,Free Period
40,9,2.1255555555555556,3.5,3.29050754456483,0.20949245543517003,Low,Free Period
2574,10,7.514444444444444,27.0,13.377861269496,13.622138730504,High,Free Period
27,13,1.045,17.5,2.4095027879741,15.0904972120259,High,Free Period
2695,7,9.802777777777777,9.0,4.51888471367128,4.48111528632872,Medium,Free Period
99,8,4.872777777777777,10.5,7.18341682718232,3.31658317281768,Medium,Free Period
27,8,2.8577777777777778,17.5,9.63338922303033,7.8666107769696705,High,Free Period
161,10,5.866944444444444,16.5,10.9657149385439,5.534285061456099,High,Free Period
40,11,4.928333333333334,10.5,7.2489910680641,3.2510089319358997,Medium,Free Period
2574,10,2.4616666666666664,27.0,5.86230565827164,21.13769434172836,High,Free Period
2574,8,8.856666666666667,9.0,4.06915242855526,4.93084757144474,Medium,Free Period
161,8,8.030833333333334,19.5,13.0554243760114,6.4445756239886,High,Free Period
2574,8,9.120277777777778,27.0,10.2412923865945,16.758707613405498,High,Free Period
99,9,3.9788888888888887,10.5,6.06576822383844,4.43423177616156,Medium,Free Period
40,9,8.438888888888888,10.5,9.81704819234861,0.6829518076513903,Medium,Free Period
2695,13,3.084722222222222,6.0,3.4916883732982,2.5083116267018,Low,Free Period
99,7,5.128055555555555,10.5,5.76723146535225,4.73276853464775,Medium,Free Period
99,9,0.8005555555555556,24.0,8.0428825693937,15.9571174306063,High,Free Period
2574,9,8.791666666666666,27.0,8.89340996771681,18.10659003228319,High,Free Period
161,9,6.4430555555555555,16.5,12.0842406346632,4.4157593653368,High,Free Period
161,10,6.755833333333333,19.5,12.4288465768744,7.071153423125599,High,Free Period
0,16,0.16083333333333333,7.0,1.77364769148254,5.22635230851746,Low,Free Period
99,8,4.125,28.0,6.90613329490874,21.09386670509126,High,Free Period
2574,8,9.118333333333334,27.0,13.419051363091,13.580948636909,High,Free Period
161,9,7.358333333333333,18.0,12.8443239474604,5.155676052539601,High,Free Period
40,10,3.9208333333333334,8.75,7.03110966103442,1.71889033896558,Medium,Free Period
27,14,0.33,14.0,2.29235601333081,11.70764398666919,Medium,Free Period
99,6,6.332777777777777,28.0,6.54456456117799,21.45543543882201,High,Free Period
2695,8,8.652222222222223,9.0,4.76022819168781,4.23977180831219,Medium,Free Period
161,11,5.670833333333333,18.0,12.9872751525682,5.0127248474318,High,Free Period
0,16,0.8161111111111111,7.0,2.20664090780317,4.79335909219683,Low,Free Period
16,7,5.764722222222222,25.5,10.8727997963195,14.6272002036805,High,Free Period
125,7,8.93361111111111,15.0,7.08771260099818,7.91228739900182,Medium,Free Period
115,8,9.62138888888889,7.0,4.12975760814427,2.8702423918557303,Low,Free Period
2723,9,6.878333333333333,21.0,13.4349304195135,7.565069580486499,High,Free Period
161,9,6.053888888888889,25.5,20.9073574849853,4.592642515014699,High,Free Period
402,12,3.6191666666666666,16.8,10.6593240519105,6.1406759480895,High,Free Period
43,12,-1.4605555555555556,15.0,3.12266147707097,11.87733852292903,Medium,Free Period
2690,12,3.4411111111111112,7.0,8.44879709499692,-1.4487970949969196,Low,Free Period
2695,6,10.136944444444444,12.0,4.79055808466521,7.20944191533479,Medium,Free Period
99,7,5.513888888888889,10.5,5.92594505420814,4.57405494579186,Medium,Free Period
39,7,6.8725,10.5,9.22942565975467,1.2705743402453304,Medium,Free Period
115,8,9.783333333333333,7.0,6.32277713903869,0.6772228609613098,Low,Free Period
108,8,3.9966666666666666,14.0,9.89088479601009,4.10911520398991,Medium,Free Period
2617,8,6.753055555555555,18.0,9.33145644183551,8.66854355816449,High,Free Period
2723,9,4.831944444444445,18.0,10.8823227073554,7.117677292644601,High,Free Period
76,9,6.3675,18.0,12.8827684999868,5.117231500013199,High,Free Period
40,14,-8.420277777777779,14.0,9.92355175640048,4.07644824359952,Medium,Free Period
2695,9,7.108888888888889,12.0,6.46562466098713,5.53437533901287,Medium,Free Period
115,10,7.341111111111111,7.0,3.71666373129416,3.28333626870584,Low,Free Period
299,10,6.731388888888889,10.5,5.35344597043887,5.14655402956113,Medium,Free Period
2695,7,9.129166666666666,12.0,5.78798504232177,6.21201495767823,Medium,Free Period
299,8,2.144722222222222,10.5,6.79486298305772,3.70513701694228,Medium,Free Period
115,8,9.515,3.5,3.59616182874434,-0.0961618287443402,Low,Free Period
160,9,4.398055555555556,21.0,16.6830760906971,4.316923909302901,High,Free Period
160,9,3.2725,1.4,4.47287182094797,-3.0728718209479697,Low,Free Period
103,7,9.673333333333334,18.0,6.59843374667894,11.40156625332106,High,Free Period
66,8,8.997777777777777,24.0,13.0187349688085,10.9812650311915,High,Free Period
299,8,6.4094444444444445,7.0,4.40054955818431,2.59945044181569,Low,Free Period
125,8,8.223611111111111,9.0,6.89961693417286,2.10038306582714,Medium,Free Period
2723,9,4.82,18.0,12.3147178998973,5.6852821001027,High,Free Period
402,9,7.426388888888889,2.8,3.4714933822811,-0.6714933822811,Low,Free Period
40,10,7.206388888888889,14.0,9.78795262654316,4.212047373456841,Medium,Free Period
0,16,0.5136111111111111,7.0,2.55473019644606,4.4452698035539395,Low,Free Period
99,7,5.945833333333334,10.5,5.36593959001425,5.13406040998575,Medium,Free Period
2695,7,9.393611111111111,6.0,4.06318118339617,1.9368188166038296,Low,Free Period
125,7,8.851666666666667,15.0,11.620653627506,3.379346372494,Medium,Free Period
2617,8,6.849444444444444,18.0,9.2311452014748,8.7688547985252,High,Free Period
2725,8,4.070555555555556,10.5,4.83707952590867,5.66292047409133,Medium,Free Period
2723,9,6.6561111111111115,16.5,10.5767297661368,5.9232702338631995,High,Free Period
25,9,7.623888888888889,10.5,11.4916985960491,-0.9916985960490994,Medium,Free Period
27,10,1.4441666666666666,17.5,3.1516353191088,14.3483646808912,High,Free Period
43,14,2.733888888888889,15.0,9.18952907122908,5.81047092877092,Medium,Free Period
27,7,3.6863888888888887,17.5,9.78757879173868,7.71242120826132,High,Free Period
39,8,9.230555555555556,10.5,5.54579743007511,4.95420256992489,Medium,Free Period
2723,9,6.7188888888888885,16.5,10.5632034117004,5.9367965882996,High,Free Period
2617,9,5.569166666666667,18.0,10.3686438289056,7.631356171094399,High,Free Period
25,10,6.667777777777777,12.0,9.34613461092495,2.653865389075049,Medium,Free Period
40,13,4.8213888888888885,14.0,10.2484010127943,3.7515989872057,Medium,Free Period
27,14,0.7636111111111111,14.0,1.66160757939288,12.33839242060712,Medium,Free Period
99,7,5.929444444444444,10.5,5.88856739799731,4.61143260200269,Medium,Free Period
16,7,4.141944444444444,27.0,16.4868378627163,10.5131621372837,High,Free Period
125,7,8.956666666666667,18.0,10.6288426044875,7.371157395512499,High,Free Period
27,8,3.3983333333333334,17.5,10.1266397651141,7.373360234885901,High,Free Period
115,8,9.546666666666667,3.5,2.51534961595043,0.9846503840495702,Low,Free Period
402,8,8.303055555555556,10.5,8.05966036814418,2.440339631855821,Medium,Free Period
402,8,3.3002777777777776,7.0,6.26689251994899,0.73310748005101,Low,Free Period
2617,8,6.6025,18.0,12.374572042121,5.625427957878999,High,Free Period
2725,8,4.01,7.0,8.05313173972544,-1.0531317397254405,Low,Free Period
2723,9,6.582222222222223,16.5,10.5604006161769,5.939599383823101,High,Free Period
299,14,2.602222222222222,10.5,10.3754000297479,0.12459997025210079,Medium,Free Period
2725,7,5.444166666666667,3.5,5.03088109658613,-1.5308810965861301,Low,Free Period
40,7,10.070277777777777,10.5,8.67303753495847,1.8269624650415306,Medium,Free Period
99,8,4.9463888888888885,10.5,6.83306937773207,3.6669306222679303,Medium,Free Period
66,8,8.917222222222222,15.0,9.08838692777435,5.91161307222565,Medium,Free Period
76,8,9.074444444444444,12.0,8.90636546678586,3.0936345332141393,Medium,Free Period
2617,8,3.5880555555555556,18.0,14.7313875293813,3.2686124706187005,High,Free Period
85,8,7.0472222222222225,9.0,8.33166788118375,0.6683321188162505,Medium,Free Period
39,9,8.728055555555555,10.5,10.7377299032467,-0.2377299032467004,Medium,Free Period
2723,9,6.861944444444444,16.5,12.9231661792548,3.5768338207452004,High,Free Period
10,9,7.614722222222222,10.5,9.36316283521036,1.1368371647896396,Medium,Free Period
402,9,5.215833333333333,7.0,9.37917660621453,-2.3791766062145303,Low,Free Period
2411,13,2.460277777777778,18.0,4.56212680488056,13.43787319511944,High,Free Period
2695,7,9.1625,7.5,4.46609926240134,3.0339007375986604,Low,Free Period
40,9,8.978333333333333,7.0,3.71829907520995,3.28170092479005,Low,Free Period
2617,9,6.409722222222222,18.0,7.25881901316572,10.74118098683428,High,Free Period
76,9,7.999444444444444,12.0,12.346151975048,-0.34615197504800044,Medium,Free Period
115,9,8.342777777777778,3.5,3.56706770573721,-0.06706770573721021,Low,Free Period
2411,10,2.9722222222222223,24.0,10.6271836843291,13.3728163156709,High,Free Period
66,6,8.278055555555556,15.0,5.41481084764717,9.585189152352829,Medium,Free Period
2695,7,9.859166666666667,7.5,4.23704083473207,3.2629591652679304,Low,Free Period
125,8,8.528333333333334,18.0,7.48444004138111,10.51555995861889,High,Free Period
2635,8,4.6725,14.0,9.23152168155388,4.768478318446119,Medium,Free Period
10,8,8.101111111111111,10.5,4.18380649391651,6.31619350608349,Medium,Free Period
161,8,8.532777777777778,18.0,12.4933777380052,5.506622261994799,High,Free Period
161,8,7.0311111111111115,21.0,17.6331865472921,3.3668134527078983,High,Free Period
2617,8,6.001111111111111,18.0,13.1850955626294,4.8149044373706005,High,Free Period
2574,9,8.767777777777777,27.0,14.9476641424073,12.0523358575927,High,Free Period
2723,9,6.761666666666667,19.5,12.4626684774035,7.037331522596499,High,Free Period
97,9,7.741388888888889,15.0,4.71231726074839,10.287682739251611,Medium,Free Period
402,9,5.735833333333333,7.0,5.37794727277628,1.6220527272237204,Low,Free Period
25,10,6.797777777777778,4.5,5.41383560496513,-0.9138356049651302,Low,Free Period
40,11,6.623611111111111,14.0,9.92533288183659,4.0746671181634095,Medium,Free Period
103,5,11.175277777777778,18.0,5.6254106641514,12.3745893358486,High,Free Period
16,6,7.011666666666667,27.0,11.87187340407,15.12812659593,High,Free Period
43,7,9.697222222222223,18.0,13.0822273816145,4.9177726183855,High,Free Period
76,7,8.097222222222221,15.0,11.9105342213263,3.0894657786737003,Medium,Free Period
2725,8,7.965,5.25,7.12690506107403,-1.87690506107403,Low,Free Period
115,8,9.856666666666667,7.0,8.22633489595737,-1.22633489595737,Low,Free Period
125,8,3.297222222222222,24.0,10.8326496552578,13.1673503447422,High,Free Period
2635,8,4.734166666666667,10.5,6.54055221720134,3.9594477827986596,Medium,Free Period
2617,8,6.009444444444444,18.0,12.5592702423569,5.4407297576430995,High,Free Period
2574,9,9.0,27.0,12.6276403022781,14.3723596977219,High,Free Period
27,9,2.430277777777778,17.5,10.8157342532979,6.684265746702099,High,Free Period
2723,9,6.792222222222223,15.0,10.8548600792141,4.145139920785899,Medium,Free Period
40,9,8.59388888888889,3.5,2.6290527371374,0.8709472628625998,Low,Free Period
125,12,3.8425,15.0,11.0876946181824,3.9123053818175997,Medium,Free Period
25,13,2.941388888888889,4.5,3.54150431937088,0.9584956806291198,Low,Free Period
402,15,0.4266666666666667,7.0,3.57534666762582,3.42465333237418,Low,Free Period
99,7,5.858055555555556,10.5,6.28491258342727,4.21508741657273,Medium,Free Period
99,7,4.780555555555556,12.0,8.64937050390438,3.3506294960956193,Medium,Free Period
2725,7,8.2525,5.25,5.04250869140724,0.20749130859276033,Low,Free Period
27,7,3.214166666666667,17.5,9.90911222645672,7.59088777354328,High,Free Period
16,7,5.190555555555555,27.0,14.5262381392351,12.4737618607649,High,Free Period
415,8,1.9561111111111111,18.0,8.4054914953302,9.5945085046698,High,Free Period
2695,8,8.879444444444445,7.5,4.83251268600107,2.6674873139989304,Low,Free Period
39,8,8.961666666666666,10.5,8.09266026745442,2.40733973254558,Medium,Free Period
125,9,7.740555555555556,18.0,10.5837135389696,7.416286461030399,High,Free Period
161,10,5.4425,16.5,12.1745319613186,4.3254680386814,High,Free Period
30,12,4.9175,21.0,14.5902169681995,6.409783031800499,High,Free Period
2723,12,3.1480555555555556,15.0,9.90867584556553,5.091324154434471,Medium,Free Period
27,13,1.6066666666666667,14.0,1.96470492356771,12.03529507643229,Medium,Free Period
99,7,4.746388888888889,14.0,5.80803713871422,8.19196286128578,Medium,Free Period
2695,7,9.15,4.5,4.82626190689419,-0.32626190689418966,Low,Free Period
402,7,8.120277777777778,11.2,11.25837210702,-0.058372107020000286,Medium,Free Period
115,8,9.960555555555555,1.75,2.20939679332866,-0.45939679332866,Low,Free Period
93,8,6.773611111111111,21.0,16.1216036755981,4.878396324401901,High,Free Period
2692,8,6.594722222222222,10.5,6.98936266568993,3.5106373343100703,Medium,Free Period
116,8,3.0722222222222224,6.15,3.53200666704849,2.61799333295151,Low,Free Period
2617,9,5.8525,9.0,6.89674173048181,2.1032582695181903,Medium,Free Period
2574,9,8.846944444444444,27.0,14.1693324716596,12.8306675283404,High,Free Period
2725,9,5.5055555555555555,5.25,5.91901588925665,-0.6690158892566496,Low,Free Period
161,11,4.87,15.0,10.5577893099119,4.4422106900881,Medium,Free Period
24,13,1.5416666666666667,7.4,3.7311648451704,3.6688351548296003,Low,Free Period
2574,10,7.941111111111111,27.0,13.0644069839736,13.9355930160264,High,Free Period
16,7,3.738888888888889,18.0,16.4588657217357,1.5411342782642983,High,Free Period
2695,7,9.619722222222222,4.5,6.44579364226071,-1.9457936422607096,Low,Free Period
2692,7,7.608888888888889,10.5,6.20085351181184,4.29914648818816,Medium,Free Period
76,7,8.95888888888889,16.5,14.0230006398263,2.4769993601737,High,Free Period
402,7,8.1325,11.2,5.36665430086141,5.833345699138589,Medium,Free Period
40,8,7.961111111111111,10.5,8.18703081451674,2.3129691854832597,Medium,Free Period
115,8,9.88,1.75,9.01209225498096,-7.26209225498096,Low,Free Period
2725,8,6.782222222222222,5.25,9.08415470925746,-3.8341547092574597,Low,Free Period
2635,8,4.7780555555555555,10.5,6.6921771475887,3.8078228524112996,Medium,Free Period
93,8,6.714444444444444,10.5,15.2377234752107,-4.7377234752107,Medium,Free Period
116,8,2.3155555555555556,6.15,4.6259649051498,1.5240350948502002,Low,Free Period
108,8,3.7169444444444446,14.0,9.84367655028907,4.15632344971093,Medium,Free Period
99,8,3.149722222222222,14.0,5.65306838811403,8.34693161188597,Medium,Free Period
99,8,2.0997222222222223,12.0,11.8381696203127,0.1618303796873004,Medium,Free Period
10,9,14.419444444444444,12.0,10.2979785619919,1.7020214380080994,Medium,Free Period
2723,9,6.795833333333333,15.0,11.8797376365686,3.120262363431401,Medium,Free Period
2731,9,7.722222222222222,15.0,17.4984428580596,-2.498442858059601,Medium,Free Period
27,9,1.646388888888889,17.5,10.0904548185749,7.4095451814251,High,Free Period
10,10,4.953055555555555,14.0,14.1730202962154,-0.17302029621539994,Medium,Free Period
25,12,2.811111111111111,13.5,13.6409689289299,-0.1409689289298992,Medium,Free Period
2574,12,5.604166666666667,18.0,8.11873701289551,9.88126298710449,High,Free Period
161,14,1.5475,15.0,9.68564351212479,5.3143564878752105,Medium,Free Period
99,7,4.763888888888889,14.0,5.40581837565562,8.59418162434438,Medium,Free Period
43,7,3.9852777777777777,9.0,9.00566802960525,-0.005668029605249814,Medium,Free Period
93,7,4.389722222222222,13.5,15.2674481129927,-1.7674481129926995,Medium,Free Period
39,8,8.974166666666667,10.5,7.33146579426772,3.1685342057322803,Medium,Free Period
66,8,8.817222222222222,15.0,10.4650148955167,4.534985104483299,Medium,Free Period
85,8,7.700277777777778,15.75,5.84475878089819,9.90524121910181,Medium,Free Period
85,8,7.699166666666667,9.0,10.7768641475794,-1.7768641475793991,Medium,Free Period
2635,8,4.6786111111111115,10.5,5.79780120016812,4.70219879983188,Medium,Free Period
115,8,9.636111111111111,1.75,6.26010264002826,-4.51010264002826,Low,Free Period
108,8,3.986388888888889,14.0,5.1568858678788,8.843114132121201,Medium,Free Period
402,8,7.48,8.2,4.46275231432125,3.7372476856787493,Medium,Free Period
402,8,2.4788888888888887,7.4,3.81672358461524,3.5832764153847605,Low,Free Period
402,8,7.476666666666667,8.4,7.89980410726542,0.5001958927345802,Medium,Free Period
27,8,2.2308333333333334,14.0,9.74738992007232,4.252610079927679,Medium,Free Period
27,8,2.2222222222222223,7.0,5.57797941472384,1.4220205852761598,Low,Free Period
2723,9,6.825555555555556,15.0,10.5450623441216,4.4549376558784,Medium,Free Period
